"fecha","Institucion","Nombre","Tipo","Bytes","Version"
2014-07-28,"coneval","DiagnÃ³stico de Matrices de Indicadores para Resultados 2012","csv","53146",7
2014-07-28,"coneval","ValoraciÃ³n 2010 a los indicadores sociales de gestiÃ³n, bienes y servicios, y resultados indicadores sociales","csv","696713",7
2014-07-28,"coneval","ValoraciÃ³n 2012 a los indicadores sociales de gestiÃ³n, bienes y servicios, y resultados indicadores sociales","csv","761235",7
2014-08-12,"imss","ENSat 2009 Diciembre Primer nivel","""text/csv""","8086821",18
2014-08-12,"imss","ENSat 2009 Diciembre Nacional","""text/csv""","4080339",18
2014-08-12,"imss","ENSat 2009 Diciembre Segundo nivel","""text/csv""","10527813",18
2014-08-12,"imss","ENSat 2010 Julio Primer nivel","""text/csv""","4641744",18
2014-08-12,"imss","ENSat 2010 Julio Segundo Nivel","""text/csv""","1649863",18
2014-08-12,"imss","ENSat 2010 Julio Tercer Nivel","""text/csv""","1082798",18
2014-08-12,"imss","ENSat 2010 Julio Nacional","""text/csv""","6245023",18
2014-08-12,"imss","ENSat 2010 Diciembre Nacional","""text/csv""","6352813",18
2014-08-12,"imss","ENSat 2010 Diciembre Primer Nivel","""text/csv""","5037657",18
2014-08-12,"imss","ENSat 2010 Diciembre Segundo Nivel","""text/csv""","2132681",18
2014-08-12,"imss","ENSat 2011 Julio Nacional","""text/csv""","11999388",18
2014-08-12,"imss","ENSat 2011 Julio Primer Nivel","""text/csv""","6292252",18
2014-08-12,"imss","ENSat 2011 Julio Segundo Nivel","""text/csv""","3695662",18
2014-08-12,"imss","ENSat 2011 Julio Tercer Nivel","""text/csv""","2544799",18
2014-08-12,"imss","ENSat 2011 Noviembre Segundo Nivel","""text/csv""","4075719",18
2014-08-12,"imss","ENSat 2011 Noviembre Tercer Nivel","""text/csv""","2113165",18
2014-08-12,"imss","ENSat 2011 Noviembre Nacional","""text/csv""","10322377",18
2014-08-12,"imss","ENSat 2011 Noviembre Primer Nivel","""text/csv""","7250678",18
2014-08-12,"imss","ENSat 2012 Septiembre Primer Nivel","""text/csv""","5790159",18
2014-08-12,"imss","ENSat 2012 Septiembre Segundo Nivel","""text/csv""","3402544",18
2014-08-12,"imss","ENSat 2012 Septiembre Tercer Nivel","""text/csv""","1790959",18
2014-08-12,"imss","ENSat 2013 Julio Primer Nivel","""text/csv""","7619207",18
2014-08-12,"imss","ENSat 2013 Julio Segundo Nivel","""text/csv""","4267908",18
2014-08-12,"imss","GuarderÃ­as 2010","""text/csv""","3459549",18
2014-08-12,"imss","GuarderÃ­as 2011","""text/csv""","7653141",18
2014-08-12,"imss","GuarderÃ­as 2012","""text/csv""","6672903",18
2014-08-12,"imss","GuarderÃ­as 2013","""text/csv""","6428085",18
2014-08-12,"imss","Asegurados 2013 (noviembre)","""text/csv""","281101395",18
2014-08-12,"imss","Asegurados 2013 (diciembre)","""text/csv""","279148963",18
2014-08-12,"imss","Asegurados 2014 (enero)","""text/csv""","281190239",18
2014-08-12,"imss","Asegurados 2014 (febrero)","""text/csv""","282854651",18
2014-08-12,"imss","Asegurados 2014 (marzo)","""text/csv""","283131039",18
2014-08-12,"imss","Preguntas frecuentes","""application/pdf""","266504",18
2014-08-12,"imss","PDA 2013 (noviembre)","""text/csv""","1038979384",18
2014-08-12,"imss","PDA 2013 (diciembre)","""text/csv""","1029521681",18
2014-08-12,"imss","PDA 2014","""text/csv""","1040678870",18
2014-08-12,"sct","Contratos de obras pÃºblicas","text/csv"," 528,384 ",4
2014-08-12,"sct","ConservaciÃ³n de Carreteras","text/csv"," 205,824 ",4
2014-08-12,"sct","CircunscripciÃ³n territorial de carreteras federales libres de peaje.","text/csv"," 347,136 ",4
2014-08-12,"sct","Tarifas vigentes","text/csv"," 53,248 ",4
2014-08-12,"sct","UbicaciÃ³n y generales de casetas de cobro","text/csv"," 71,680 ",4
2014-08-12,"sct","Banco de materiales para la construcciÃ³n y conservaciÃ³n de obras","text/csv"," 375,808 ",4
2014-08-12,"sct","Movimientos en ZONA 1 (1_PC_FELICIANO)","text/csv"," 4,527,104 ",4
2014-08-12,"sct","Movimientos en ZONA 1 (2_JOLUTA)","text/csv"," 3,406,848 ",4
2014-08-12,"sct","Movimientos en ZONA 1 (3_SAN_JUAN_BOSCO)","text/csv"," 950,272 ",4
2014-08-12,"sct","Movimientos en ZONA 1 (4_PC_SAN_MARTIN)","text/csv"," 43,987,968 ",4
2014-08-12,"sct","Movimientos en ZONA 1 (5_AMOZOC)","text/csv"," 17,582,080 ",4
2014-08-12,"sct","Movimientos en ZONA 1 (6_PC_AMOZOC)","text/csv"," 13,483,008 ",4
2014-08-12,"sct","Movimientos en ZONA 2 (1_MONTECILLOS)","text/csv"," 2,991,104 ",4
2014-08-12,"sct","Movimientos en ZONA 2 (3_AUTODROMO_AGS)","text/csv"," 5,940,224 ",4
2014-08-12,"sct","Movimientos en ZONA 2 (4_PUERTA_PALMILLAS)","text/csv"," 7,088,128 ",4
2014-08-12,"sct","Movimientos en ZONA 2 (5_PC_PALMILLAS)","text/csv"," 38,611,968 ",4
2014-08-12,"sct","Movimientos en ZONA 2 (6_SAN_SEBASTIAN)","text/csv"," 12,009,472 ",4
2014-08-12,"sct","Movimientos en ZONA 3 (1_PC_TEPOZTLAN)","text/csv"," 7,984,128 ",4
2014-08-12,"sct","Movimientos en ZONA 3 (2_PC_TLALPAN)","text/csv"," 38,871,040 ",4
2014-08-12,"sct","Movimientos en ZONA 3 (3_PC_CHICHEN ITZA)","text/csv"," 3,028,992 ",4
2014-08-12,"sct","Movimientos en ZONA 3 (4_KAUA)","text/csv"," 2,604,032 ",4
2014-08-12,"sct","Movimientos en ZONA 3 (5_PC_SEYBAPLAYA)","text/csv"," 5,584,896 ",4
2014-08-12,"sct","Movimientos en ZONA 3 (6_SEYBAPLAYA)","text/csv"," 2,725,888 ",4
2014-08-12,"sct","Fletes Internacionales","text/csv"," 40,960 ",4
2014-08-12,"sct","Fletes nacionales","text/csv"," 30,720 ",4
2014-08-12,"sct","Registros internacionales","text/csv"," 30,720 ",4
2014-08-12,"sct","Registros nacionales","text/csv"," 30,720 ",4
2014-08-12,"sct","Licencias ferroviarias","text/csv"," 1,130,496 ",4
2014-08-12,"sct","Capacidades por tipo de licencia ferroviaria","csv"," 1,925,120 ",4
2014-08-12,"sct","Empresas ferroviarias y personal","csv"," 541,696 ",4
2014-08-12,"sct","Solicitudes de licencias ferroviarias","csv"," 552,960 ",4
2014-08-12,"sct","EstadÃ­sticas de operaciones de puertos","text/csv"," 30,409,728 ",4
2014-08-12,"sct","Flota activa de embarcaciones completa","text/csv"," 2,048 ",4
2014-08-12,"sct","Flota activa de embarcaciones menores a 100 esloras","text/csv"," 2,048 ",4
2014-08-12,"sct","Avances en TelevisiÃ³n Digital Terrestre","text/csv"," 161,792 ",4
2014-08-12,"sct","MÃ©xico conectado","text/csv"," 5,958,656 ",4
2014-08-12,"sct","Licencias de autotransporte","csv"," 30,409,728 ",4
2014-08-12,"sct","Medicina Preventiva en el autotransporte","csv"," 3,980,288 ",4
2014-08-12,"sct","Flota activa de autotransporte","text/csv"," 77,971,456 ",4
2014-08-12,"sct","TrÃ¡mites del Servicio PÃºblico Federal","text/csv"," 9,631,744 ",4
2014-08-12,"cfe","ElectrificaciÃ³n rural por entidad federativa","text/csv",NA,15
2014-08-12,"cfe","Indicadores Operativos del Servicio PÃºblico de Energia ElÃ©ctrica, compromisos de servicio","text/csv",NA,15
2014-08-12,"cfe","LocalizaciÃ³n de Centros de AtenciÃ³n y Centros de Pago","text/csv",NA,15
2014-08-12,"cfe","Precios de Combustibles de GeneraciÃ³n","text/csv",NA,15
2014-08-12,"cfe","Productividad laboral","text/csv",NA,15
2014-08-12,"cfe","RelaciÃ³n de Contratos de bienes y servicios formalizados","text/csv",NA,15
2014-08-12,"cfe","DistribuciÃ³n de la red elÃ©ctrica por capacidad (KV y Km) ","text/csv",NA,15
2014-08-12,"cfe","Capacidad Efectiva HistÃ³rico","text/csv",NA,15
2014-08-12,"cfe","Consumo Bruto HistÃ³rico","text/csv",NA,15
2014-08-12,"cfe","Demanda MÃ¡xima Bruta HistÃ³rica","text/csv",NA,15
2014-08-12,"cfe","Estados Financieros ","text/csv",NA,15
2014-08-12,"cfe","Cadenas Productivas","text/csv",NA,15
2014-08-12,"cfe","CatÃ¡logo de Puestos y Salarios a Nivel Nacional","text/csv",NA,15
2014-08-12,"imss","ENSat 2009 Diciembre Primer nivel","""text/csv""","8086821",17
2014-08-12,"imss","ENSat 2009 Diciembre Nacional","""text/csv""","4080339",17
2014-08-12,"imss","ENSat 2009 Diciembre Segundo nivel","""text/csv""","10527813",17
2014-08-12,"imss","ENSat 2010 Julio Primer nivel","""text/csv""","4641744",17
2014-08-12,"imss","ENSat 2010 Julio Segundo Nivel","""text/csv""","1649863",17
2014-08-12,"imss","ENSat 2010 Julio Tercer Nivel","""text/csv""","1082798",17
2014-08-12,"imss","ENSat 2010 Julio Nacional","""text/csv""","6245023",17
2014-08-12,"imss","ENSat 2010 Diciembre Nacional","""text/csv""","6352813",17
2014-08-12,"imss","ENSat 2010 Diciembre Primer Nivel","""text/csv""","5037657",17
2014-08-12,"imss","ENSat 2010 Diciembre Segundo Nivel","""text/csv""","2132681",17
2014-08-12,"imss","ENSat 2011 Julio Nacional","""text/csv""","11999388",17
2014-08-12,"imss","ENSat 2011 Julio Primer Nivel","""text/csv""","6292252",17
2014-08-12,"imss","ENSat 2011 Julio Segundo Nivel","""text/csv""","3695662",17
2014-08-12,"imss","ENSat 2011 Julio Tercer Nivel","""text/csv""","2544799",17
2014-08-12,"imss","ENSat 2011 Noviembre Segundo Nivel","""text/csv""","4075719",17
2014-08-12,"imss","ENSat 2011 Noviembre Tercer Nivel","""text/csv""","2113165",17
2014-08-12,"imss","ENSat 2011 Noviembre Nacional","""text/csv""","10322377",17
2014-08-12,"imss","ENSat 2011 Noviembre Primer Nivel","""text/csv""","7250678",17
2014-08-12,"imss","ENSat 2012 Septiembre Primer Nivel","""text/csv""","5790159",17
2014-08-12,"imss","ENSat 2012 Septiembre Segundo Nivel","""text/csv""","3402544",17
2014-08-12,"imss","ENSat 2012 Septiembre Tercer Nivel","""text/csv""","1790959",17
2014-08-12,"imss","ENSat 2013 Julio Primer Nivel","""text/csv""","7619207",17
2014-08-12,"imss","ENSat 2013 Julio Segundo Nivel","""text/csv""","4267908",17
2014-08-12,"imss","GuarderÃ­as 2010","""text/csv""","3459549",17
2014-08-12,"imss","GuarderÃ­as 2011","""text/csv""","7653141",17
2014-08-12,"imss","GuarderÃ­as 2012","""text/csv""","6672903",17
2014-08-12,"imss","GuarderÃ­as 2013","""text/csv""","6428085",17
2014-08-12,"imss","Asegurados 2013 (noviembre)","""text/csv""","281101395",17
2014-08-12,"imss","Asegurados 2013 (diciembre)","""text/csv""","279148963",17
2014-08-12,"imss","Asegurados 2014 (enero)","""text/csv""","281190239",17
2014-08-12,"imss","Asegurados 2014 (febrero)","""text/csv""","282854651",17
2014-08-12,"imss","Asegurados 2014 (marzo)","""text/csv""","283131039",17
2014-08-12,"imss","PDA 2013 (noviembre)","""text/csv""","1038979384",17
2014-08-12,"imss","PDA 2013 (diciembre)","""text/csv""","1029521681",17
2014-08-12,"imss","PDA 2014","""text/csv""","1040678870",17
2014-08-12,"imss","ENSat 2009 Diciembre Primer nivel","""text/csv""","8086821",16
2014-08-12,"imss","ENSat 2009 Diciembre Nacional","""text/csv""","4080339",16
2014-08-12,"imss","ENSat 2009 Diciembre Segundo nivel","""text/csv""","10527813",16
2014-08-12,"imss","ENSat 2010 Julio Primer nivel","""text/csv""","4641744",16
2014-08-12,"imss","ENSat 2010 Julio Segundo Nivel","""text/csv""","1649863",16
2014-08-12,"imss","ENSat 2010 Julio Tercer Nivel","""text/csv""","1082798",16
2014-08-12,"imss","ENSat 2010 Julio Nacional","""text/csv""","6245023",16
2014-08-12,"imss","ENSat 2010 Diciembre Nacional","""text/csv""","6352813",16
2014-08-12,"imss","ENSat 2010 Diciembre Primer Nivel","""text/csv""","5037657",16
2014-08-12,"imss","ENSat 2010 Diciembre Segundo Nivel","""text/csv""","2132681",16
2014-08-12,"imss","ENSat 2011 Julio Nacional","""text/csv""","11999388",16
2014-08-12,"imss","ENSat 2011 Julio Primer Nivel","""text/csv""","6292252",16
2014-08-12,"imss","ENSat 2011 Julio Segundo Nivel","""text/csv""","3695662",16
2014-08-12,"imss","ENSat 2011 Julio Tercer Nivel","""text/csv""","2544799",16
2014-08-12,"imss","ENSat 2011 Noviembre Segundo Nivel","""text/csv""","4075719",16
2014-08-12,"imss","ENSat 2011 Noviembre Tercer Nivel","""text/csv""","2113165",16
2014-08-12,"imss","ENSat 2011 Noviembre Nacional","""text/csv""","10322377",16
2014-08-12,"imss","ENSat 2011 Noviembre Primer Nivel","""text/csv""","7250678",16
2014-08-12,"imss","ENSat 2012 Septiembre Primer Nivel","""text/csv""","5790159",16
2014-08-12,"imss","ENSat 2012 Septiembre Segundo Nivel","""text/csv""","3402544",16
2014-08-12,"imss","ENSat 2012 Septiembre Tercer Nivel","""text/csv""","1790959",16
2014-08-12,"imss","ENSat 2013 Julio Primer Nivel","""text/csv""","7619207",16
2014-08-12,"imss","ENSat 2013 Julio Segundo Nivel","""text/csv""","4267908",16
2014-08-12,"imss","GuarderÃ­as 2010","""text/csv""","3459549",16
2014-08-12,"imss","GuarderÃ­as 2011","""text/csv""","7653141",16
2014-08-12,"imss","GuarderÃ­as 2012","""text/csv""","6672903",16
2014-08-12,"imss","GuarderÃ­as 2013","""text/csv""","6428085",16
2014-08-12,"imss","Asegurados 2013 (30-noviembre)","""text/csv""","281101395",16
2014-08-12,"imss","Asegurados 2013 (31-diciembre)","""text/csv""","279148963",16
2014-08-12,"imss","Asegurados 2014 (31-enero)","""text/csv""","281190239",16
2014-08-12,"imss","Asegurados 2014 (28-febrero)","""text/csv""","282854651",16
2014-08-12,"imss","Asegurados 2014 (31-marzo)","""text/csv""","283131039",16
2014-08-12,"imss","PDA 2013 (30-noviembre)","""text/csv""","1038979384",16
2014-08-12,"imss","PDA 2013 (31-diciembre)","""text/csv""","1029521681",16
2014-08-12,"imss","PDA 2014 (31-enero)","""text/csv""","1040678870",16
2014-08-12,"promexico","OREX","text/json",NA,2
2014-08-12,"promexico","OMEX","text/json",NA,2
2014-08-12,"promexico","Apoyos y Servicios","text/json",NA,2
2014-08-13,"imss","ENSat 2009 Diciembre Primer nivel","""text/csv""","8086821",15
2014-08-13,"imss","ENSat 2009 Diciembre Nacional","""text/csv""","4080339",15
2014-08-13,"imss","ENSat 2009 Diciembre Segundo nivel","""text/csv""","10527813",15
2014-08-13,"imss","ENSat 2010 Julio Primer nivel","""text/csv""","4641744",15
2014-08-13,"imss","ENSat 2010 Julio Segundo Nivel","""text/csv""","1649863",15
2014-08-13,"imss","ENSat 2010 Julio Tercer Nivel","""text/csv""","1082798",15
2014-08-13,"imss","ENSat 2010 Julio Nacional","""text/csv""","6245023",15
2014-08-13,"imss","ENSat 2010 Diciembre Nacional","""text/csv""","6352813",15
2014-08-13,"imss","ENSat 2010 Diciembre Primer Nivel","""text/csv""","5037657",15
2014-08-13,"imss","ENSat 2010 Diciembre Segundo Nivel","""text/csv""","2132681",15
2014-08-13,"imss","ENSat 2011 Julio Nacional","""text/csv""","11999388",15
2014-08-13,"imss","ENSat 2011 Julio Primer Nivel","""text/csv""","6292252",15
2014-08-13,"imss","ENSat 2011 Julio Segundo Nivel","""text/csv""","3695662",15
2014-08-13,"imss","ENSat 2011 Julio Tercer Nivel","""text/csv""","2544799",15
2014-08-13,"imss","ENSat 2011 Noviembre Segundo Nivel","""text/csv""","4075719",15
2014-08-13,"imss","ENSat 2011 Noviembre Tercer Nivel","""text/csv""","2113165",15
2014-08-13,"imss","ENSat 2011 Noviembre Nacional","""text/csv""","10322377",15
2014-08-13,"imss","ENSat 2011 Noviembre Primer Nivel","""text/csv""","7250678",15
2014-08-13,"imss","ENSat 2012 Septiembre Primer Nivel","""text/csv""","5790159",15
2014-08-13,"imss","ENSat 2012 Septiembre Segundo Nivel","""text/csv""","3402544",15
2014-08-13,"imss","ENSat 2012 Septiembre Tercer Nivel","""text/csv""","1790959",15
2014-08-13,"imss","ENSat 2013 Julio Primer Nivel","""text/csv""","7619207",15
2014-08-13,"imss","ENSat 2013 Julio Segundo Nivel","""text/csv""","4267908",15
2014-08-13,"imss","GuarderÃ­as 2010","""text/csv""","3459549",15
2014-08-13,"imss","GuarderÃ­as 2011","""text/csv""","7653141",15
2014-08-13,"imss","GuarderÃ­as 2012","""text/csv""","6672903",15
2014-08-13,"imss","GuarderÃ­as 2013","""text/csv""","6428085",15
2014-08-13,"imss","Asegurados 2013 (30-noviembre)","""text/csv""","281101395",15
2014-08-13,"imss","Asegurados 2013 (31-diciembre)","""text/csv""","279148963",15
2014-08-13,"imss","Asegurados 2014 (31-enero)","""text/csv""","281190239",15
2014-08-13,"imss","Asegurados 2014 (28-febrero)","""text/csv""","282854651",15
2014-08-13,"imss","Asegurados 2014 (31-marzo)","""text/csv""","283131039",15
2014-08-13,"imss","PDA 2013 (30-noviembre)","""text/csv""","1038979384",15
2014-08-13,"imss","PDA 2013 (31-diciembre)","""text/csv""","1029521681",15
2014-08-13,"imss","PDA 2014 (31-enero)","""text/csv""","1040678870",15
2014-08-13,"imss","ENSat 2009 Diciembre Primer nivel","""text/csv""","8086821",14
2014-08-13,"imss","ENSat 2009 Diciembre Nacional","""text/csv""","4080339",14
2014-08-13,"imss","ENSat 2009 Diciembre Segundo nivel","""text/csv""","10527813",14
2014-08-13,"imss","ENSat 2010 Julio Primer nivel","""text/csv""","4641744",14
2014-08-13,"imss","ENSat 2010 Julio Segundo Nivel","""text/csv""","1649863",14
2014-08-13,"imss","ENSat 2010 Julio Tercer Nivel","""text/csv""","1082798",14
2014-08-13,"imss","ENSat 2010 Julio Nacional","""text/csv""","6245023",14
2014-08-13,"imss","ENSat 2010 Diciembre Nacional","""text/csv""","6352813",14
2014-08-13,"imss","ENSat 2010 Diciembre Primer Nivel","""text/csv""","5037657",14
2014-08-13,"imss","ENSat 2010 Diciembre Segundo Nivel","""text/csv""","2132681",14
2014-08-13,"imss","ENSat 2011 Julio Nacional","""text/csv""","11999388",14
2014-08-13,"imss","ENSat 2011 Julio Primer Nivel","""text/csv""","6292252",14
2014-08-13,"imss","ENSat 2011 Julio Segundo Nivel","""text/csv""","3695662",14
2014-08-13,"imss","ENSat 2011 Julio Tercer Nivel","""text/csv""","2544799",14
2014-08-13,"imss","ENSat 2011 Noviembre Segundo Nivel","""text/csv""","4075719",14
2014-08-13,"imss","ENSat 2011 Noviembre Tercer Nivel","""text/csv""","2113165",14
2014-08-13,"imss","ENSat 2011 Noviembre Nacional","""text/csv""","10322377",14
2014-08-13,"imss","ENSat 2011 Noviembre Primer Nivel","""text/csv""","7250678",14
2014-08-13,"imss","ENSat 2012 Septiembre Primer Nivel","""text/csv""","5790159",14
2014-08-13,"imss","ENSat 2012 Septiembre Segundo Nivel","""text/csv""","3402544",14
2014-08-13,"imss","ENSat 2012 Septiembre Tercer Nivel","""text/csv""","1790959",14
2014-08-13,"imss","ENSat 2013 Julio Primer Nivel","""text/csv""","7619207",14
2014-08-13,"imss","ENSat 2013 Julio Segundo Nivel","""text/csv""","4267908",14
2014-08-13,"imss","GuarderÃ­as 2010","""text/csv""","3459549",14
2014-08-13,"imss","GuarderÃ­as 2011","""text/csv""","7653141",14
2014-08-13,"imss","GuarderÃ­as 2012","""text/csv""","6672903",14
2014-08-13,"imss","GuarderÃ­as 2013","""text/csv""","6428085",14
2014-08-13,"imss","Asegurados 2013 (30-noviembre)","""text/csv""","281101395",14
2014-08-13,"imss","Asegurados 2013 (31-diciembre)","""text/csv""","279148963",14
2014-08-13,"imss","Asegurados 2014 (31-enero)","""text/csv""","281190239",14
2014-08-13,"imss","Asegurados 2014 (28-febrero)","""text/csv""","282854651",14
2014-08-13,"imss","Asegurados 2014 (31-marzo)","""text/csv""","283131039",14
2014-08-13,"imss","PDA 2013 (30-noviembre)","""text/csv""","1038979384",14
2014-08-13,"imss","PDA 2013 (31-diciembre)","""text/csv""","1029521681",14
2014-08-13,"imss","PDA 2014 (31-enero)","""text/csv""","1040678870",14
2014-08-13,"sct","Contratos de obras pÃºblicas","text/csv"," 528,384 ",3
2014-08-13,"sct","ConservaciÃ³n de Carreteras","text/csv"," 205,824 ",3
2014-08-13,"sct","CircunscripciÃ³n territorial de carreteras federales libres de peaje.","text/csv"," 347,136 ",3
2014-08-13,"sct","Tarifas vigentes","text/csv"," 53,248 ",3
2014-08-13,"sct","UbicaciÃ³n y generales de casetas de cobro","text/csv"," 71,680 ",3
2014-08-13,"sct","Banco de materiales para la construcciÃ³n y conservaciÃ³n de obras","text/csv"," 375,808 ",3
2014-08-13,"sct","Movimientos en ZONA 1 (1_PC_FELICIANO)","text/csv"," 4,527,104 ",3
2014-08-13,"sct","Movimientos en ZONA 1 (2_JOLUTA)","text/csv"," 3,406,848 ",3
2014-08-13,"sct","Movimientos en ZONA 1 (3_SAN_JUAN_BOSCO)","text/csv"," 950,272 ",3
2014-08-13,"sct","Movimientos en ZONA 1 (4_PC_SAN_MARTIN)","text/csv"," 43,987,968 ",3
2014-08-13,"sct","Movimientos en ZONA 1 (5_AMOZOC)","text/csv"," 17,582,080 ",3
2014-08-13,"sct","Movimientos en ZONA 1 (6_PC_AMOZOC)","text/csv"," 13,483,008 ",3
2014-08-13,"sct","Movimientos en ZONA 2 (1_MONTECILLOS)","text/csv"," 2,991,104 ",3
2014-08-13,"sct","Movimientos en ZONA 2 (3_AUTODROMO_AGS)","text/csv"," 5,940,224 ",3
2014-08-13,"sct","Movimientos en ZONA 2 (4_PUERTA_PALMILLAS)","text/csv"," 7,088,128 ",3
2014-08-13,"sct","Movimientos en ZONA 2 (5_PC_PALMILLAS)","text/csv"," 38,611,968 ",3
2014-08-13,"sct","Movimientos en ZONA 2 (6_SAN_SEBASTIAN)","text/csv"," 12,009,472 ",3
2014-08-13,"sct","Movimientos en ZONA 3 (1_PC_TEPOZTLAN)","text/csv"," 7,984,128 ",3
2014-08-13,"sct","Movimientos en ZONA 3 (2_PC_TLALPAN)","text/csv"," 38,871,040 ",3
2014-08-13,"sct","Movimientos en ZONA 3 (3_PC_CHICHEN ITZA)","text/csv"," 3,028,992 ",3
2014-08-13,"sct","Movimientos en ZONA 3 (4_KAUA)","text/csv"," 2,604,032 ",3
2014-08-13,"sct","Movimientos en ZONA 3 (5_PC_SEYBAPLAYA)","text/csv"," 5,584,896 ",3
2014-08-13,"sct","Movimientos en ZONA 3 (6_SEYBAPLAYA)","text/csv"," 2,725,888 ",3
2014-08-13,"sct","Fletes Internacionales","text/csv"," 40,960 ",3
